date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation
"2020-06-04 12:00:00 EDT",1591286400,98.77,100.8,WSW,25,25,40,41,14.1,28.5,,32,24100,3.2,,4,,
"2020-06-04 11:00:00 EDT",1591282800,98.77,100.8,W,28,31,41,42,13.7,27.6,,31,24100,3.1,,4,,
"2020-06-04 10:00:00 EDT",1591279200,98.74,100.8,W,26,10,,51,15.1,26,,30,24100,3,,3,,
"2020-06-04 09:00:00 EDT",1591275600,98.76,100.8,WSW,25,16,,60,14.9,22.9,,27,24100,2.9,,4,,
"2020-06-04 08:00:00 EDT",1591272000,98.75,100.8,SSW,20,7,,57,12.2,21,,,24100,2.7,,2,,
"2020-06-04 07:00:00 EDT",1591268400,98.74,100.8,SSE,17,5,,68,12.8,18.9,,,24100,2.6,,2,,
"2020-06-04 06:00:00 EDT",1591264800,98.74,100.8,W,28,8,,71,11.4,16.5,,,24100,2.5,,2,,
"2020-06-04 05:00:00 EDT",1591261200,98.71,100.8,WSW,24,9,,79,12.2,15.8,,,24100,2.6,,1,,
"2020-06-04 04:00:00 EDT",1591257600,98.7,100.7,NW,31,7,,72,12.4,17.5,,,24100,2.7,,5,,
"2020-06-04 03:00:00 EDT",1591254000,98.7,100.7,W,27,5,,78,13.3,17.1,,,24100,2.7,,6,,
"2020-06-04 02:00:00 EDT",1591250400,98.7,100.7,W,27,9,,81,13.6,16.9,,,24100,2.7,,6,,
"2020-06-04 01:00:00 EDT",1591246800,98.68,100.7,W,27,11,,79,12.3,15.9,,,24100,2.7,,3,,
"2020-06-04 00:00:00 EDT",1591243200,98.68,100.7,W,27,12,,76,13,17.1,,,24100,2.7,,0,,
"2020-06-03 23:00:00 EDT",1591239600,98.64,100.7,W,28,10,,73,13.4,18.3,,,24100,2.7,,0,,
"2020-06-03 22:00:00 EDT",1591236000,98.57,100.6,WNW,29,14,,69,15.1,21,,25,24100,2.7,,0,,
"2020-06-03 21:00:00 EDT",1591232400,98.5,100.5,NW,31,13,,67,15.8,22.1,,27,24100,2.7,,1,,
"2020-06-03 20:00:00 EDT",1591228800,98.43,100.5,N,35,21,,61,15.4,23.4,,28,24100,2.9,,4,,
"2020-06-03 19:00:00 EDT",1591225200,98.37,100.4,NW,31,35,,43,12.4,25.8,,28,24100,3.1,,5,,
"2020-06-03 18:00:00 EDT",1591221600,98.32,100.4,NW,31,35,,41,13.1,27,,30,24100,3.1,,5,,
"2020-06-03 17:00:00 EDT",1591218000,98.28,100.3,WNW,30,33,47,44,14,27,,30,24100,2.9,,6,,
"2020-06-03 16:00:00 EDT",1591214400,98.3,100.3,WNW,29,25,38,51,16.3,27.1,,32,24100,3,,6,,
"2020-06-03 15:00:00 EDT",1591210800,98.26,100.3,NW,31,26,,56,17.3,26.7,,32,24100,3,,6,,
"2020-06-03 14:00:00 EDT",1591207200,98.29,100.3,WNW,30,27,37,61,17,25,,30,24100,3,,7,,
"2020-06-03 13:00:00 EDT",1591203600,98.28,100.3,WNW,30,27,,64,17.4,24.6,,30,24100,2.9,,7,,
"2020-06-03 12:00:00 EDT",1591200000,98.27,100.3,WNW,29,22,,73,18.3,23.2,,29,24100,2.9,,7,,
"2020-06-03 11:00:00 EDT",1591196400,98.31,100.4,W,27,23,,77,17.6,21.8,,28,24100,2.9,,8,,
"2020-06-03 10:00:00 EDT",1591192800,98.33,100.4,SW,23,25,,87,17,19.2,,,24100,3,,8,,
"2020-06-03 09:00:00 EDT",1591189200,98.31,100.4,SSW,21,11,,93,17.1,18.3,,,19300,3.1,,8,,
"2020-06-03 08:00:00 EDT",1591185600,98.17,100.2,NNE,2,6,,91,16.3,17.8,,,24100,2.9,,8,,
"2020-06-03 07:00:00 EDT",1591182000,98.39,100.4,N,1,14,,92,16.6,17.9,,,16100,2.8,,8,,
"2020-06-03 06:00:00 EDT",1591178400,98.41,100.5,SSW,20,6,,97,16.3,16.8,,,2400,2.6,,8,,
"2020-06-03 05:00:00 EDT",1591174800,98.38,100.4,SSW,21,9,,95,14.5,15.3,,,9700,2.6,,8,,
"2020-06-03 04:00:00 EDT",1591171200,98.36,100.4,N,36,1,,87,12.8,15,,,24100,2.8,,8,,
"2020-06-03 03:00:00 EDT",1591167600,98.41,100.5,N,35,8,,91,13,14.4,,,24100,2.9,,6,,
"2020-06-03 02:00:00 EDT",1591164000,98.4,100.4,NNE,2,10,,90,13.1,14.7,,,16100,2.9,,5,,
"2020-06-03 01:00:00 EDT",1591160400,98.45,100.5,N,1,7,,94,14.4,15.4,,,16100,3,,4,,
"2020-06-03 00:00:00 EDT",1591156800,98.43,100.5,ENE,7,10,,97,15.7,16.1,,,12900,3.3,,4,,
"2020-06-02 23:00:00 EDT",1591153200,98.46,100.5,ENE,6,11,,95,17.1,17.9,,,9700,3.5,,7,,
"2020-06-02 22:00:00 EDT",1591149600,98.42,100.5,NNW,34,22,37,74,17.2,22.1,,28,16100,3.6,,8,,
"2020-06-02 21:00:00 EDT",1591146000,98.49,100.5,SE,14,14,,65,13.9,20.6,,,24100,3.7,,7,,
"2020-06-02 20:00:00 EDT",1591142400,98.5,100.5,WNW,28,25,36,57,17.7,26.6,,32,24100,3.7,,7,,
"2020-06-02 19:00:00 EDT",1591138800,98.53,100.6,S,19,4,,62,16.1,23.6,,28,24100,3.6,,7,,
"2020-06-02 18:00:00 EDT",1591135200,98.58,100.6,SSE,15,18,28,59,14.3,22.6,,26,24100,3.5,,7,,
"2020-06-02 17:00:00 EDT",1591131600,98.65,100.7,SE,13,13,,54,14.1,23.8,,27,24100,3.5,,7,,
"2020-06-02 16:00:00 EDT",1591128000,98.67,100.7,SE,14,8,,52,14.4,24.6,,28,24100,3.4,,4,,
"2020-06-02 15:00:00 EDT",1591124400,98.74,100.8,WSW,25,11,30,52,14.9,25.4,,29,24100,3.3,,5,,
"2020-06-02 14:00:00 EDT",1591120800,98.8,100.8,SSE,16,10,,51,12.6,23.1,,26,24100,3.1,,6,,
"2020-06-02 13:00:00 EDT",1591117200,98.93,101,WSW,25,18,,56,13.8,22.8,,26,24100,2.9,,2,,
"2020-06-02 12:00:00 EDT",1591113600,99.06,101.1,SSW,20,19,30,56,11.2,20,,,24100,2.8,,6,,
"2020-06-02 11:00:00 EDT",1591110000,99.14,101.2,SSW,20,16,27,71,11.8,17.2,,,24100,2.7,,8,,
"2020-06-02 10:00:00 EDT",1591106400,99.23,101.3,SSW,20,17,,77,11.3,15.2,,,24100,2.6,,8,,
"2020-06-02 09:00:00 EDT",1591102800,99.33,101.4,SSE,16,10,,83,11.4,14.2,,,24100,2.5,,8,,
"2020-06-02 08:00:00 EDT",1591099200,99.35,101.4,SSE,17,10,,83,10.9,13.8,,,24100,,,8,,
"2020-06-02 07:00:00 EDT",1591095600,99.4,101.5,SE,14,10,,86,11.1,13.3,,,24100,,,8,,
"2020-06-02 06:00:00 EDT",1591092000,99.45,101.5,SW,23,4,,86,10.9,13.1,,,24100,2.7,,8,,
"2020-06-02 05:00:00 EDT",1591088400,99.56,101.64,WSW,25,17,,83,10.4,13.3,,,16100,2.7,,8,,
"2020-06-02 04:00:00 EDT",1591084800,99.57,101.6,WSW,25,22,,70,8.8,14.1,,,16100,2.6,,8,,
"2020-06-02 03:00:00 EDT",1591081200,99.52,101.6,WSW,26,19,,48,5.5,16.5,,,24100,2.6,,8,,
"2020-06-02 02:00:00 EDT",1591077600,99.58,101.7,WSW,24,18,,42,3.8,16.6,,,24100,2.7,,8,,
"2020-06-02 01:00:00 EDT",1591074000,99.63,101.7,WSW,24,18,,40,3.3,16.9,,,24100,2.9,,8,,
"2020-06-02 00:00:00 EDT",1591070400,99.65,101.7,WSW,24,14,,42,4,16.9,,,24100,2.9,,8,,
"2020-06-01 23:00:00 EDT",1591066800,99.72,101.8,SW,23,14,,41,3.7,17.1,,,24100,2.9,,6,,
"2020-06-01 22:00:00 EDT",1591063200,99.73,101.8,SW,23,16,,40,4.2,17.8,,,24100,,,2,,
"2020-06-01 21:00:00 EDT",1591059600,99.71,101.8,W,27,11,,36,2.4,17.4,,,24100,2.5,,4,,
"2020-06-01 20:00:00 EDT",1591056000,99.73,101.8,W,28,23,,29,2.3,20.6,,,24100,2.5,,3,,
"2020-06-01 19:00:00 EDT",1591052400,99.74,101.8,W,27,29,,28,2.5,21.8,,,24100,2.7,,3,,
"2020-06-01 18:00:00 EDT",1591048800,99.76,101.9,WNW,29,29,40,27,3.3,23,,,24100,2.7,,3,,
"2020-06-01 17:00:00 EDT",1591045200,99.78,101.9,W,28,22,40,28,4.1,23.3,,,24100,2.7,,2,,
"2020-06-01 16:00:00 EDT",1591041600,99.83,101.9,W,27,37,,27,3.5,23.2,,,24100,2.6,,2,,
"2020-06-01 15:00:00 EDT",1591038000,99.9,102,W,26,28,51,26,2.8,22.9,,,24100,2.5,,2,,
"2020-06-01 14:00:00 EDT",1591034400,99.99,102.1,W,27,34,,26,2,22,,,24100,2.4,,2,,
"2020-06-01 13:00:00 EDT",1591030800,100.09,102.2,W,27,23,33,31,3.4,20.9,,,24100,2.4,,1,,
"2020-06-01 12:00:00 EDT",1591027200,100.17,102.3,SW,23,19,31,29,1.1,19.6,,,24100,2.3,,3,,
"2020-06-01 11:00:00 EDT",1591023600,100.22,102.3,W,26,19,29,35,3.7,19.5,,,24100,2.3,,3,,
"2020-06-01 10:00:00 EDT",1591020000,100.25,102.4,WNW,29,12,,45,4.6,16.5,,,24100,2.4,,1,,
"2020-06-01 09:00:00 EDT",1591016400,100.3,102.4,NW,31,9,,48,4.3,15,,,24100,2.4,,3,,
"2020-06-01 08:00:00 EDT",1591012800,100.34,102.5,NW,32,9,,58,4.2,12.3,,,24100,2.4,,5,,
"2020-06-01 07:00:00 EDT",1591009200,100.32,102.4,NW,32,10,,67,3.6,9.5,,,24100,2.4,,6,,
"2020-06-01 06:00:00 EDT",1591005600,100.26,102.4,WNW,29,14,,67,2.7,8.4,,,24100,2.2,,4,,
"2020-06-01 05:00:00 EDT",1591002000,100.22,102.3,W,28,18,,62,2.1,9,,,24100,2.2,,7,,
"2020-06-01 04:00:00 EDT",1590998400,100.17,102.3,W,26,21,,62,2,9,,,24100,2.2,,3,,
"2020-06-01 03:00:00 EDT",1590994800,100.19,102.3,WSW,26,15,,65,2.3,8.5,,,24100,2.2,,1,,
"2020-06-01 02:00:00 EDT",1590991200,100.2,102.3,WSW,26,16,,62,2.2,8.9,,,24100,2.1,,2,,
"2020-06-01 01:00:00 EDT",1590987600,100.23,102.3,WSW,26,15,,60,2.4,9.8,,,24100,2.2,,4,,
"2020-06-01 00:00:00 EDT",1590984000,100.24,102.4,W,26,16,,54,2.4,11.4,,,24100,2.3,,6,,
"2020-05-31 23:00:00 EDT",1590980400,100.29,102.4,NW,32,11,,65,5.6,11.9,,,24100,2.3,,8,,
"2020-05-31 22:00:00 EDT",1590976800,100.28,102.4,S,18,7,,50,2.5,12.6,,,24100,,,8,,
"2020-05-31 21:00:00 EDT",1590973200,100.23,102.3,NW,31,7,,43,0.8,13.1,,,24100,,,8,,
"2020-05-31 20:00:00 EDT",1590969600,100.25,102.4,NW,31,20,33,46,2.2,13.6,,,24100,,,7,,
"2020-05-31 19:00:00 EDT",1590966000,100.21,102.3,NNW,35,3,,40,1.1,14.3,,,24100,,,8,,
"2020-05-31 18:00:00 EDT",1590962400,100.21,102.3,N,36,18,,40,1,14.3,,,24100,2.1,,8,,
"2020-05-31 17:00:00 EDT",1590958800,100.21,102.3,NW,31,20,35,33,-1,15,,,24100,2.1,,7,,
"2020-05-31 16:00:00 EDT",1590955200,100.26,102.4,W,27,18,32,37,0.6,15.3,,,24100,2.1,,5,,
"2020-05-31 15:00:00 EDT",1590951600,100.29,102.4,NW,31,12,33,33,-1.7,14.4,,,24100,2,,4,,
"2020-05-31 14:00:00 EDT",1590948000,100.31,102.4,N,36,18,44,39,0.1,13.7,,,24100,2,,4,,
"2020-05-31 13:00:00 EDT",1590944400,100.33,102.4,N,1,29,44,35,-1,14,,,24100,1.8,,5,,
"2020-05-31 12:00:00 EDT",1590940800,100.33,102.4,NW,33,23,43,41,0.8,13.8,,,24100,1.7,,6,,
"2020-05-31 11:00:00 EDT",1590937200,100.37,102.5,NW,32,23,42,42,-0.1,12.5,,,24100,1.7,,5,,
"2020-05-31 10:00:00 EDT",1590933600,100.33,102.5,N,35,27,,43,-0.5,11.8,,,24100,1.6,,2,,
"2020-05-31 09:00:00 EDT",1590930000,100.32,102.4,N,36,24,,48,0.3,10.8,,,24100,1.6,,2,,
"2020-05-31 08:00:00 EDT",1590926400,100.25,102.4,NNW,34,21,,64,3,9.4,,,24100,1.5,,1,,
"2020-05-31 07:00:00 EDT",1590922800,100.17,102.3,NNW,34,19,,74,3.8,8.1,,,24100,1.5,,1,,
"2020-05-31 06:00:00 EDT",1590919200,100.12,102.2,NNW,34,20,31,84,4.9,7.4,,,24100,1.4,,7,,
"2020-05-31 05:00:00 EDT",1590915600,100.03,102.1,NW,32,22,,83,3.9,6.6,,,24100,1.5,,1,,
"2020-05-31 04:00:00 EDT",1590912000,99.98,102.1,NW,32,18,,81,3.8,6.8,,,24100,1.4,,1,,
"2020-05-31 03:00:00 EDT",1590908400,99.96,102.1,NW,31,21,,75,3.8,8.1,,,24100,1.4,,0,,
"2020-05-31 02:00:00 EDT",1590904800,99.94,102,WNW,28,16,,74,3.7,8,,,24100,1.4,,0,,
"2020-05-31 01:00:00 EDT",1590901200,99.93,102,WNW,29,20,,70,4.1,9.3,,,24100,1.4,,0,,
"2020-05-31 00:00:00 EDT",1590897600,99.92,102,WNW,30,17,,68,4.6,10.1,,,24100,1.4,,0,,
"2020-05-30 23:00:00 EDT",1590894000,99.93,102,NW,32,16,,71,5.4,10.3,,,24100,1.4,,0,,
"2020-05-30 22:00:00 EDT",1590890400,99.88,102,N,35,17,,68,5.2,10.9,,,24100,1.4,,1,,
"2020-05-30 21:00:00 EDT",1590886800,99.79,101.9,NNW,35,19,,63,5.5,12.4,,,24100,1.4,,2,,
"2020-05-30 20:00:00 EDT",1590883200,99.71,101.8,NNW,35,21,,56,5.3,14,,,24100,1.3,,4,,
"2020-05-30 19:00:00 EDT",1590879600,99.65,101.7,NNW,34,27,,55,5.6,14.4,,,24100,1.2,,4,,
"2020-05-30 18:00:00 EDT",1590876000,99.59,101.7,NW,32,34,,55,7,16,,,24100,1.1,,5,,
"2020-05-30 17:00:00 EDT",1590872400,99.54,101.6,NW,31,38,48,56,7.2,15.9,,,24100,1.2,,6,,
"2020-05-30 16:00:00 EDT",1590868800,99.49,101.6,WNW,30,37,,65,8.7,15.1,,,24100,1.5,,7,,
"2020-05-30 15:00:00 EDT",1590865200,99.42,101.5,WNW,30,40,52,64,8.8,15.5,,,24100,1.9,,7,,
"2020-05-30 14:00:00 EDT",1590861600,99.34,101.4,WNW,29,41,,59,9.4,17.3,,,24100,2.2,,7,,
"2020-05-30 13:00:00 EDT",1590858000,99.29,101.4,WNW,29,32,42,62,10.8,18.1,,,24100,2.5,,7,,
"2020-05-30 12:00:00 EDT",1590854400,99.24,101.3,W,28,21,32,67,11.7,17.9,,,24100,2.5,,7,,
"2020-05-30 11:00:00 EDT",1590850800,99.28,101.4,WSW,25,12,,72,12.5,17.6,,,24100,2.3,,6,,
"2020-05-30 10:00:00 EDT",1590847200,99.34,101.4,SSW,21,12,,66,10.6,17,,,24100,2.2,,7,,
"2020-05-30 09:00:00 EDT",1590843600,99.36,101.4,SW,23,4,,71,10.5,15.7,,,24100,2.1,,7,,
"2020-05-30 08:00:00 EDT",1590840000,99.39,101.5,WSW,24,9,,82,11.4,14.3,,,24100,2,,7,,
"2020-05-30 07:00:00 EDT",1590836400,99.4,101.5,WSW,24,10,,89,11.3,13.1,,,24100,1.9,,7,,
"2020-05-30 06:00:00 EDT",1590832800,99.39,101.5,WSW,24,9,,93,10.8,11.9,,,24100,1.9,,7,,
"2020-05-30 05:00:00 EDT",1590829200,99.36,101.4,SW,23,8,,89,10,11.7,,,24100,1.9,,7,,
"2020-05-30 04:00:00 EDT",1590825600,99.35,101.4,WSW,26,8,,93,9.7,10.8,,,24100,1.9,,3,,
"2020-05-30 03:00:00 EDT",1590822000,99.31,101.4,WNW,29,10,,88,10.2,12.1,,,24100,2,,2,,
"2020-05-30 02:00:00 EDT",1590818400,99.29,101.4,W,27,8,,91,10,11.5,,,24100,2.1,,0,,
"2020-05-30 01:00:00 EDT",1590814800,99.26,101.3,W,28,17,,89,10.6,12.3,,,24100,2.2,,0,,
"2020-05-30 00:00:00 EDT",1590811200,99.22,101.3,WNW,28,17,,86,10.8,13.1,,,24100,2.3,,1,,
"2020-05-29 23:00:00 EDT",1590807600,99.2,101.3,W,28,20,,84,11.1,13.8,,,24100,2.5,,1,,
"2020-05-29 22:00:00 EDT",1590804000,99.17,101.2,WNW,29,23,,77,11.1,15.2,,,24100,2.4,,3,,
"2020-05-29 21:00:00 EDT",1590800400,99.08,101.13,WNW,30,23,33,73,11.4,16.2,,,24100,2.3,,7,,
"2020-05-29 20:00:00 EDT",1590796800,98.99,101.04,NW,31,28,,75,12,16.5,,,24100,2.1,,8,,
"2020-05-29 19:00:00 EDT",1590793200,98.87,100.92,NNW,33,26,,82,13.4,16.5,,,24100,2.2,,8,,
"2020-05-29 18:00:00 EDT",1590789600,98.83,100.9,NW,31,34,44,86,14.9,17.2,,,19300,2.5,,8,,
"2020-05-29 17:00:00 EDT",1590786000,98.75,100.8,NW,31,30,,83,15.7,18.5,,,19300,2.7,,8,,
"2020-05-29 16:00:00 EDT",1590782400,98.64,100.7,W,28,32,,84,17.4,20.1,,26,24100,2.7,,7,,
"2020-05-29 15:00:00 EDT",1590778800,98.57,100.6,SSW,20,28,45,66,18.4,25.1,,31,24100,2.5,,7,,
"2020-05-29 14:00:00 EDT",1590775200,98.65,100.7,SSW,20,28,39,67,17.8,24.2,,30,24100,2.3,,7,,
"2020-05-29 13:00:00 EDT",1590771600,98.72,100.8,S,17,18,,83,20.1,23.1,,31,24100,2.2,,6,,
"2020-05-29 12:00:00 EDT",1590768000,98.84,100.9,S,18,19,,85,18.8,21.3,,28,24100,2.2,,8,,
"2020-05-29 11:00:00 EDT",1590764400,98.91,101,SSW,19,13,31,88,19.1,21.1,,28,19300,2.2,,7,,
"2020-05-29 10:00:00 EDT",1590760800,98.92,101,S,17,11,,76,18.6,23.1,,30,24100,2.2,,8,,
"2020-05-29 09:00:00 EDT",1590757200,98.98,101,SW,23,9,,80,18.3,21.8,,28,24100,2.1,,8,,
"2020-05-29 08:00:00 EDT",1590753600,99,101.1,SSW,21,13,,80,17.6,21.2,,27,24100,1.9,,7,,
"2020-05-29 07:00:00 EDT",1590750000,98.99,101,S,19,8,,84,16.9,19.6,,,24100,1.8,,5,,
"2020-05-29 06:00:00 EDT",1590746400,98.92,101,SW,22,10,,87,16.9,19.1,,,24100,1.7,,5,,
"2020-05-29 05:00:00 EDT",1590742800,98.94,101,SSW,20,13,,87,17.3,19.5,,,24100,1.7,,7,,
"2020-05-29 04:00:00 EDT",1590739200,98.92,101,SW,23,13,,89,17.5,19.4,,,24100,1.5,,4,,
"2020-05-29 03:00:00 EDT",1590735600,98.97,101,SSW,21,13,,90,17.8,19.5,,,24100,1.4,,3,,
"2020-05-29 02:00:00 EDT",1590732000,98.95,101,SSW,20,14,,91,18.1,19.6,,,24100,1.5,,1,,
"2020-05-29 01:00:00 EDT",1590728400,99.01,101.1,SSE,16,8,,98,17.7,18.1,,,16100,1.7,,6,,
"2020-05-29 00:00:00 EDT",1590724800,99.01,101.1,SSE,15,9,,99,18.1,18.3,,,9700,1.9,,7,,
"2020-05-28 23:00:00 EDT",1590721200,99.07,101.1,S,18,12,,100,18.5,18.5,,,1600,2,,1,,
"2020-05-28 22:00:00 EDT",1590717600,99.06,101.1,SSE,15,9,,99,18.1,18.3,,,6400,2.1,,6,,
"2020-05-28 21:00:00 EDT",1590714000,99.08,101.1,S,18,11,,99,18.8,19,,,3600,2.2,,8,,
"2020-05-28 20:00:00 EDT",1590710400,99.07,101.1,SSW,21,8,,95,18.9,19.8,,,12900,2.2,,7,,
"2020-05-28 19:00:00 EDT",1590706800,99.08,101.1,SW,23,9,,97,19.1,19.7,,,12900,2.2,,7,,
"2020-05-28 18:00:00 EDT",1590703200,99.1,101.2,SW,23,6,,98,19.2,19.5,,,4800,2.2,,8,,
"2020-05-28 17:00:00 EDT",1590699600,99.11,101.2,NNW,34,5,,94,18.2,19.2,,,4800,2.2,,8,,
"2020-05-28 16:00:00 EDT",1590696000,99.12,101.2,SSE,16,8,,97,19.6,20.1,,27,6400,2.3,,8,,
"2020-05-28 15:00:00 EDT",1590692400,99.18,101.2,E,10,11,,95,19.6,20.4,,28,8100,2.3,,8,,
"2020-05-28 14:00:00 EDT",1590688800,99.25,101.3,ESE,10,5,,90,18.9,20.6,,27,9700,2.3,,8,,
"2020-05-28 13:00:00 EDT",1590685200,99.32,101.4,SE,14,12,,76,17.5,22,,28,19300,2.1,,8,,
"2020-05-28 12:00:00 EDT",1590681600,99.35,101.4,SE,14,13,,72,17.1,22.2,,28,24100,2,,8,,
"2020-05-28 11:00:00 EDT",1590678000,99.43,101.5,SSE,15,12,,76,16.7,21.1,,26,24100,2,,8,,
"2020-05-28 10:00:00 EDT",1590674400,99.47,101.5,SSE,16,10,,77,16.3,20.3,,25,24100,2,,8,,
"2020-05-28 09:00:00 EDT",1590670800,99.49,101.6,SE,13,9,,79,15.9,19.6,,,24100,2,,8,,
"2020-05-28 08:00:00 EDT",1590667200,99.5,101.6,ESE,12,7,,76,16.3,20.6,,25,24100,1.9,,7,,
"2020-05-28 07:00:00 EDT",1590663600,99.52,101.6,ESE,11,6,,77,15.7,19.9,,,24100,2.1,,7,,
"2020-05-28 06:00:00 EDT",1590660000,99.56,101.6,SE,14,8,,76,15.2,19.5,,,24100,2.2,,7,,
"2020-05-28 05:00:00 EDT",1590656400,99.55,101.6,SE,14,7,,76,15.2,19.6,,,24100,2.3,,7,,
"2020-05-28 04:00:00 EDT",1590652800,99.55,101.6,SE,15,5,,74,15.3,19.9,,,24100,2.5,,3,,
"2020-05-28 03:00:00 EDT",1590649200,99.57,101.6,SW,22,5,,72,15.2,20.3,,,24100,2.9,,3,,
"2020-05-28 02:00:00 EDT",1590645600,99.6,101.7,SE,15,7,,72,15,20.1,,,24100,3.2,,2,,
"2020-05-28 01:00:00 EDT",1590642000,99.61,101.7,SE,13,9,,70,14.9,20.5,,,24100,3.5,,2,,
"2020-05-28 00:00:00 EDT",1590638400,99.62,101.7,N,36,1,,68,14.7,20.8,,25,24100,3.5,,2,,
"2020-05-27 23:00:00 EDT",1590634800,99.64,101.7,SSE,16,7,,65,14.8,21.4,,25,24100,3.5,,0,,
"2020-05-27 22:00:00 EDT",1590631200,99.63,101.7,SE,14,10,,67,15.1,21.3,,25,24100,3.4,,1,,
"2020-05-27 21:00:00 EDT",1590627600,99.58,101.6,SSE,15,11,,66,15.5,22.1,,26,24100,3.3,,3,,
"2020-05-27 20:00:00 EDT",1590624000,99.57,101.6,SE,14,11,,57,15.4,24.5,,29,24100,3.2,,2,,
"2020-05-27 19:00:00 EDT",1590620400,99.55,101.6,SSE,16,14,,46,14.9,27.2,,31,24100,3.1,,2,,
"2020-05-27 18:00:00 EDT",1590616800,99.58,101.6,SSE,16,15,,45,15,28,,32,24100,3.2,,3,,
"2020-05-27 17:00:00 EDT",1590613200,99.63,101.7,SSE,16,17,,48,16.6,28.3,,33,24100,3.4,,4,,
"2020-05-27 16:00:00 EDT",1590609600,99.67,101.7,SSE,15,15,,53,16.9,27,,32,24100,3.4,,7,,
"2020-05-27 15:00:00 EDT",1590606000,99.71,101.8,SSE,15,19,,55,17.4,27.1,,33,24100,3.4,,8,,
"2020-05-27 14:00:00 EDT",1590602400,99.76,101.8,SSE,15,15,,56,17.1,26.5,,32,24100,3.3,,7,,
"2020-05-27 13:00:00 EDT",1590598800,99.78,101.8,SSE,15,16,,55,16.6,26.1,,31,24100,3.2,,8,,
"2020-05-27 12:00:00 EDT",1590595200,99.79,101.8,S,17,18,,54,16.4,26.3,,31,24100,3.1,,8,,
"2020-05-27 11:00:00 EDT",1590591600,99.79,101.8,SSE,15,15,,57,17.1,26.2,,32,24100,3.1,,7,,
"2020-05-27 10:00:00 EDT",1590588000,99.8,101.9,SE,14,13,,60,17.5,25.7,,31,24100,3.3,,7,,
"2020-05-27 09:00:00 EDT",1590584400,99.83,101.9,S,19,12,,59,17,25.4,,31,24100,3.5,,7,,
"2020-05-27 08:00:00 EDT",1590580800,99.85,101.9,SSW,20,13,,56,15.8,24.9,,29,24100,3.5,,6,,
"2020-05-27 07:00:00 EDT",1590577200,99.83,101.9,WSW,25,5,,80,17.9,21.6,,28,24100,3.3,,4,,
"2020-05-27 06:00:00 EDT",1590573600,99.81,101.9,WSW,25,6,,83,16.3,19.2,,,19300,3.4,,2,,
"2020-05-27 05:00:00 EDT",1590570000,99.78,101.8,WSW,24,5,,84,17,19.7,,,24100,3.3,,1,,
"2020-05-27 04:00:00 EDT",1590566400,99.77,101.8,N,36,2,,79,17.3,21,,26,24100,3.2,,0,,
"2020-05-27 03:00:00 EDT",1590562800,99.77,101.8,N,36,2,,79,17.5,21.2,,27,24100,3.2,,0,,
"2020-05-27 02:00:00 EDT",1590559200,99.79,101.8,N,36,1,,76,17.5,21.9,,28,24100,3.5,,0,,
"2020-05-27 01:00:00 EDT",1590555600,99.8,101.9,N,36,1,,77,17.3,21.5,,27,24100,3.6,,0,,
"2020-05-27 00:00:00 EDT",1590552000,99.81,101.9,N,36,2,,73,17.4,22.3,,28,24100,3.7,,0,,
"2020-05-26 23:00:00 EDT",1590548400,99.79,101.8,ESE,12,3,,69,17.5,23.3,,29,24100,3.7,,1,,
"2020-05-26 22:00:00 EDT",1590544800,99.76,101.8,SSE,15,7,,71,17.4,23,,29,24100,3.8,,1,,
"2020-05-26 21:00:00 EDT",1590541200,99.69,101.7,SE,14,12,,67,17.5,23.8,,29,24100,3.8,,1,,
"2020-05-26 20:00:00 EDT",1590537600,99.68,101.73,SSE,15,13,,68,17.6,23.7,,29,24100,3.8,,1,,
"2020-05-26 19:00:00 EDT",1590534000,99.66,101.71,SE,14,12,,56,18.2,27.7,,34,24100,3.7,,2,,
"2020-05-26 18:00:00 EDT",1590530400,99.63,101.7,SSE,16,9,,50,18.6,29.8,,36,24100,3.6,,2,,
"2020-05-26 17:00:00 EDT",1590526800,99.68,101.7,SSE,16,14,,50,18.7,30,,37,24100,3.4,,2,,
"2020-05-26 16:00:00 EDT",1590523200,99.73,101.8,SSE,16,15,,48,18.5,30.6,,37,24100,3.4,,2,,
"2020-05-26 15:00:00 EDT",1590519600,99.76,101.8,S,17,22,33,48,18.5,30.4,,37,24100,3.4,,2,,
"2020-05-26 14:00:00 EDT",1590516000,99.82,101.9,SSE,15,17,28,54,19.5,29.7,,37,24100,3.4,,2,,
"2020-05-26 13:00:00 EDT",1590512400,99.86,101.9,S,18,15,,57,19.1,28.2,,35,24100,3.3,,1,,
"2020-05-26 12:00:00 EDT",1590508800,99.89,101.9,SE,14,14,,59,18.4,26.9,,33,24100,3.3,,1,,
"2020-05-26 11:00:00 EDT",1590505200,99.89,101.9,SE,14,13,,61,17.9,25.9,,32,24100,3.3,,1,,
"2020-05-26 10:00:00 EDT",1590501600,99.89,101.9,SSE,15,8,,63,18.1,25.5,,32,24100,3.5,,3,,
"2020-05-26 09:00:00 EDT",1590498000,99.91,102,SSE,15,5,,71,17.6,23.1,,29,24100,3.5,,7,,
